"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MRPL18",0,0.482539239601136,0.443,0.256,0,"iPSC","MRPL18"
"TXNDC17",0,0.482401566530484,0.701,0.48,0,"iPSC","TXNDC17"
"ILF2",0,0.482172006909591,0.707,0.491,0,"iPSC","ILF2"
"CAP1",0,0.482100327253977,0.589,0.385,0,"iPSC","CAP1"
"ARL2",0,0.48116464892705,0.636,0.428,0,"iPSC","ARL2"
"CSTB",0,0.480799970612561,0.627,0.418,0,"iPSC","CSTB"
"MRPS12",0,0.480539139012983,0.496,0.297,0,"iPSC","MRPS12"
"POLR2F",0,0.48020324031806,0.526,0.326,0,"iPSC","POLR2F"
"DDIT4",0,0.479878094903729,0.28,0.12,0,"iPSC","DDIT4"
"EBNA1BP2",0,0.479498621958731,0.354,0.174,0,"iPSC","EBNA1BP2"
"SCG3",0,0.478496682647986,0.176,0.017,0,"iPSC","SCG3"
"PAWR",0,0.478030851664088,0.519,0.314,0,"iPSC","PAWR"
"PCNA",0,0.477984640860989,0.434,0.22,0,"iPSC","PCNA"
"CNTNAP2",0,0.47790110024987,0.466,0.264,0,"iPSC","CNTNAP2"
"CAPG",0,0.476597810285045,0.223,0.062,0,"iPSC","CAPG"
"ENOPH1",0,0.475864785308473,0.327,0.154,0,"iPSC","ENOPH1"
"RPA3",0,0.47572641970669,0.52,0.31,0,"iPSC","RPA3"
"VDAC1",0,0.475595666652737,0.831,0.641,0,"iPSC","VDAC1"
"BUB3",0,0.475542377293563,0.462,0.283,0,"iPSC","BUB3"
"ZFP42",0,0.475309714587645,0.181,0.029,0,"iPSC","ZFP42"
"EXOSC7",0,0.475254724198314,0.435,0.252,0,"iPSC","EXOSC7"
"XRN2",0,0.474881862103508,0.598,0.393,0,"iPSC","XRN2"
"PAFAH1B3",0,0.474688642687857,0.475,0.291,0,"iPSC","PAFAH1B3"
"GINS2",0,0.473003740987335,0.324,0.135,0,"iPSC","GINS2"
"C19orf24",0,0.472909387002143,0.319,0.147,0,"iPSC","C19orf24"
"CCT2",0,0.472293295142184,0.705,0.505,0,"iPSC","CCT2"
"MCM4",0,0.470715392710899,0.373,0.182,0,"iPSC","MCM4"
"PHF5A",0,0.470022633345772,0.429,0.24,0,"iPSC","PHF5A"
"SEC11C",0,0.468459220604599,0.251,0.085,0,"iPSC","SEC11C"
"ZNF581",0,0.468255802341675,0.33,0.161,0,"iPSC","ZNF581"
"GLDC",0,0.468227821469863,0.229,0.072,0,"iPSC","GLDC"
"DIAPH2",0,0.468214698249343,0.22,0.067,0,"iPSC","DIAPH2"
"PSMD1",0,0.467862241866837,0.469,0.278,0,"iPSC","PSMD1"
"RCC2",0,0.466951169948322,0.378,0.194,0,"iPSC","RCC2"
"PRDX1",0,0.466782912708571,0.985,0.879,0,"iPSC","PRDX1"
"SUMO1",0,0.466630462925706,0.788,0.608,0,"iPSC","SUMO1"
"ADCY2",0,0.466095063922705,0.193,0.034,0,"iPSC","ADCY2"
"NTHL1",0,0.465448121473466,0.33,0.149,0,"iPSC","NTHL1"
"B3GNT7",0,0.464926520974794,0.17,0.02,0,"iPSC","B3GNT7"
"PSMG4",0,0.464495842734074,0.288,0.118,0,"iPSC","PSMG4"
"TRIM28",0,0.463695327828078,0.633,0.431,0,"iPSC","TRIM28"
"KIF5C",0,0.463091564353881,0.275,0.106,0,"iPSC","KIF5C"
"TMA7",0,0.462891545117978,0.78,0.601,0,"iPSC","TMA7"
"ANP32E",0,0.462830596195646,0.499,0.299,0,"iPSC","ANP32E"
"DMKN",0,0.462803757040924,0.613,0.372,0,"iPSC","DMKN"
"TRMT112",0,0.461850636253132,0.747,0.549,0,"iPSC","TRMT112"
"PYCR1",0,0.460758159564602,0.327,0.16,0,"iPSC","PYCR1"
"RUVBL1",0,0.460146738209806,0.402,0.218,0,"iPSC","RUVBL1"
"CENPH",0,0.459742214606329,0.406,0.21,0,"iPSC","CENPH"
"RSL1D1",0,0.459621582010911,0.608,0.408,0,"iPSC","RSL1D1"
"UQCC3",0,0.45910559804684,0.441,0.262,0,"iPSC","UQCC3"
"RPS15",0,0.458618254787524,0.998,0.966,0,"iPSC","RPS15"
"HSBP1",0,0.458474319104556,0.835,0.663,0,"iPSC","HSBP1"
"BOLA3",0,0.458185936852816,0.363,0.186,0,"iPSC","BOLA3"
"GRAMD1A",0,0.457927900012444,0.333,0.164,0,"iPSC","GRAMD1A"
"SIVA1",0,0.457283913073325,0.657,0.463,0,"iPSC","SIVA1"
"CYC1",0,0.456773241845342,0.634,0.427,0,"iPSC","CYC1"
"NUDCD2",0,0.456585631374913,0.457,0.279,0,"iPSC","NUDCD2"
"MRTO4",0,0.455771993481164,0.356,0.183,0,"iPSC","MRTO4"
"PSMA4",0,0.455638068304292,0.708,0.512,0,"iPSC","PSMA4"
"BCAT1",0,0.454926331712833,0.479,0.267,0,"iPSC","BCAT1"
"ALYREF",0,0.454925202203428,0.407,0.228,0,"iPSC","ALYREF"
"AHCY",0,0.454593384812449,0.593,0.393,0,"iPSC","AHCY"
"CCT4",0,0.454254283672796,0.737,0.547,0,"iPSC","CCT4"
"RND2",0,0.453585739431446,0.264,0.098,0,"iPSC","RND2"
"DBI",0,0.452720375195559,0.76,0.556,0,"iPSC","DBI"
"HNRNPF",0,0.452295442549584,0.737,0.542,0,"iPSC","HNRNPF"
"LAMTOR4",0,0.452287681140572,0.688,0.5,0,"iPSC","LAMTOR4"
"NARS",0,0.452225370574676,0.454,0.269,0,"iPSC","NARS"
"PSMC5",0,0.451205827916788,0.556,0.367,0,"iPSC","PSMC5"
"CCT7",0,0.450787807238912,0.616,0.429,0,"iPSC","CCT7"
"FOXB1",0,0.449758157904446,0.143,0.006,0,"iPSC","FOXB1"
"FEN1",0,0.448508755145363,0.303,0.136,0,"iPSC","FEN1"
"RDH11",0,0.448478476901351,0.397,0.222,0,"iPSC","RDH11"
"SPINT1",0,0.447849463407428,0.31,0.142,0,"iPSC","SPINT1"
"EPHA1",0,0.446944320990977,0.18,0.032,0,"iPSC","EPHA1"
"PDPN",0,0.446719504062044,0.251,0.084,0,"iPSC","PDPN"
"SRP9",0,0.446416070646551,0.844,0.677,0,"iPSC","SRP9"
"CDA",0,0.445980279542858,0.173,0.028,0,"iPSC","CDA"
"CCNB1IP1",0,0.445414978274211,0.722,0.52,0,"iPSC","CCNB1IP1"
"TIMM50",0,0.444655191695852,0.305,0.14,0,"iPSC","TIMM50"
"STMN1",0,0.44450239195712,0.916,0.695,0,"iPSC","STMN1"
"MLEC",0,0.444376387754792,0.599,0.413,0,"iPSC","MLEC"
"DTYMK",0,0.444335102750075,0.43,0.242,0,"iPSC","DTYMK"
"NOLC1",0,0.444269553513404,0.363,0.193,0,"iPSC","NOLC1"
"BAX",0,0.444026728765172,0.562,0.366,0,"iPSC","BAX"
"CCDC85B",0,0.443889436491577,0.533,0.315,0,"iPSC","CCDC85B"
"MRPL42",0,0.442019333991289,0.552,0.369,0,"iPSC","MRPL42"
"TMEM132B",0,0.441914853279794,0.157,0.017,0,"iPSC","TMEM132B"
"EIF1AX",0,0.441503760538727,0.713,0.522,0,"iPSC","EIF1AX"
"FKBP1B",0,0.441262038420841,0.316,0.151,0,"iPSC","FKBP1B"
"EIF2S2",0,0.440758340781612,0.681,0.478,0,"iPSC","EIF2S2"
"LMAN2",0,0.440055419025763,0.548,0.366,0,"iPSC","LMAN2"
"SNU13",0,0.43980948514258,0.771,0.593,0,"iPSC","SNU13"
"TBXT",0,0.438733375524724,0.16,0.031,0,"iPSC","TBXT"
"POLR3K",0,0.438664494840536,0.36,0.187,0,"iPSC","POLR3K"
"CCNC",0,0.438201667086565,0.495,0.318,0,"iPSC","CCNC"
"SEC61G",0,0.436904027065038,0.786,0.619,0,"iPSC","SEC61G"
"PIMREG",0,0.436595113164391,0.212,0.058,0,"iPSC","PIMREG"
"VRK1",0,0.435925848292712,0.28,0.12,0,"iPSC","VRK1"
"NUDC",0,0.43588834841512,0.606,0.424,0,"iPSC","NUDC"
"PRPS1",0,0.435555019566989,0.251,0.095,0,"iPSC","PRPS1"
"FLVCR1",0,0.435539792717549,0.293,0.134,0,"iPSC","FLVCR1"
"LRAT",0,0.435451668850617,0.165,0.02,0,"iPSC","LRAT"
"PNP",0,0.435299795849044,0.259,0.108,0,"iPSC","PNP"
"TUBA4A",0,0.435078229812718,0.158,0.014,0,"iPSC","TUBA4A"
"IMP3",0,0.435043131738636,0.395,0.229,0,"iPSC","IMP3"
"NIPA2",0,0.435015658257788,0.316,0.155,0,"iPSC","NIPA2"
"KIF20B",0,0.434984881794966,0.363,0.173,0,"iPSC","KIF20B"
"SRPK1",0,0.434948634786153,0.439,0.262,0,"iPSC","SRPK1"
"BANF1",0,0.434376694506229,0.67,0.477,0,"iPSC","BANF1"
"UQCRH",0,0.434333150555267,0.965,0.878,0,"iPSC","UQCRH"
"LCK",0,0.433321035728724,0.155,0.011,0,"iPSC","LCK"
"SALL3",0,0.431059031768426,0.212,0.055,0,"iPSC","SALL3"
"SMIM14",0,0.430566090703844,0.32,0.16,0,"iPSC","SMIM14"
"EXOSC8",0,0.429926916692243,0.427,0.246,0,"iPSC","EXOSC8"
"POLR1D",0,0.428692861509941,0.712,0.521,0,"iPSC","POLR1D"
"CDCA4",0,0.428398220074247,0.291,0.128,0,"iPSC","CDCA4"
"NOP16",0,0.428213717982137,0.233,0.085,0,"iPSC","NOP16"
"UBE2T",0,0.428070954738792,0.396,0.198,0,"iPSC","UBE2T"
"HDHD5",0,0.427952784600313,0.292,0.136,0,"iPSC","HDHD5"
"ZFYVE21",0,0.427095596370686,0.324,0.156,0,"iPSC","ZFYVE21"
"TRAF4",0,0.426848229880043,0.355,0.2,0,"iPSC","TRAF4"
"CERS4",0,0.425839500701839,0.271,0.12,0,"iPSC","CERS4"
"ESRP1",0,0.425728709559321,0.235,0.089,0,"iPSC","ESRP1"
"TTYH1",0,0.42564893320792,0.15,0.013,0,"iPSC","TTYH1"
"C9orf135",0,0.425274550954189,0.149,0.016,0,"iPSC","C9orf135"
"HNRNPA1",0,0.425220371262191,0.938,0.797,0,"iPSC","HNRNPA1"
"NDUFB7",0,0.424449092946554,0.742,0.567,0,"iPSC","NDUFB7"
"RFC4",0,0.424307920857036,0.314,0.151,0,"iPSC","RFC4"
"RGS14",0,0.423800975138096,0.229,0.093,0,"iPSC","RGS14"
"WDR74",0,0.423474271201499,0.259,0.104,0,"iPSC","WDR74"
"ISOC2",0,0.423080119411573,0.4,0.228,0,"iPSC","ISOC2"
"CHCHD3",0,0.422770812499375,0.451,0.268,0,"iPSC","CHCHD3"
"TRAP1",0,0.421912262108302,0.408,0.245,0,"iPSC","TRAP1"
"COMTD1",0,0.421808811068323,0.229,0.084,0,"iPSC","COMTD1"
"LIMA1",0,0.421083286397187,0.279,0.128,0,"iPSC","LIMA1"
"TIMM10",0,0.420224095769642,0.356,0.19,0,"iPSC","TIMM10"
"MRPL51",0,0.420062269870199,0.745,0.57,0,"iPSC","MRPL51"
"CDKN3",0,0.419886359093145,0.353,0.156,0,"iPSC","CDKN3"
"CENPV",0,0.419752723808988,0.585,0.374,0,"iPSC","CENPV"
"TXNL4A",0,0.419738950744991,0.611,0.434,0,"iPSC","TXNL4A"
"SSNA1",0,0.419330025780703,0.456,0.279,0,"iPSC","SSNA1"
"TPD52",0,0.419241500383763,0.224,0.082,0,"iPSC","TPD52"
"WFDC2",0,0.418550256106985,0.459,0.249,0,"iPSC","WFDC2"
"SLC25A5",0,0.418368685767246,0.898,0.768,0,"iPSC","SLC25A5"
"PDLIM1",0,0.41741133975923,0.51,0.301,0,"iPSC","PDLIM1"
"TSR1",0,0.417315178717589,0.287,0.135,0,"iPSC","TSR1"
"DDX46",0,0.416434303279993,0.589,0.397,0,"iPSC","DDX46"
"KNOP1",0,0.416147760017058,0.47,0.291,0,"iPSC","KNOP1"
"FGFBP3",0,0.416052335674267,0.167,0.024,0,"iPSC","FGFBP3"
"TOP2A",0,0.415714060400496,0.442,0.202,0,"iPSC","TOP2A"
"ZWINT",0,0.415188838982877,0.345,0.171,0,"iPSC","ZWINT"
"PPAT",0,0.414998486402704,0.263,0.113,0,"iPSC","PPAT"
"AP000459.2",0,0.414450186820296,0.15,0.012,0,"iPSC","AP000459.2"
"HAGHL",0,0.414359415667649,0.219,0.067,0,"iPSC","HAGHL"
"PRKX",0,0.41368983246927,0.195,0.056,0,"iPSC","PRKX"
"SNRPD2",0,0.413470248541214,0.734,0.55,0,"iPSC","SNRPD2"
"RPL18A",0,0.412908219146118,0.999,0.981,0,"iPSC","RPL18A"
"RRM2",0,0.410260951413081,0.264,0.103,0,"iPSC","RRM2"
"SUPT16H",0,0.409783631089887,0.552,0.373,0,"iPSC","SUPT16H"
"PYGL",0,0.408900836877037,0.221,0.086,0,"iPSC","PYGL"
"RFC2",0,0.408616349666706,0.277,0.128,0,"iPSC","RFC2"
"EIF3D",0,0.407884216958825,0.61,0.438,0,"iPSC","EIF3D"
"FGF2",0,0.407660170973556,0.173,0.037,0,"iPSC","FGF2"
"CNIH4",0,0.405625223765682,0.523,0.347,0,"iPSC","CNIH4"
"VDAC2",0,0.405275405458527,0.855,0.703,0,"iPSC","VDAC2"
"EXOSC5",0,0.404348384431425,0.228,0.087,0,"iPSC","EXOSC5"
"POLR2I",0,0.404029583504198,0.573,0.388,0,"iPSC","POLR2I"
"EPRS",0,0.403753528277309,0.469,0.307,0,"iPSC","EPRS"
"BOD1",0,0.403586841854446,0.497,0.328,0,"iPSC","BOD1"
"RPS5",0,0.403555905192396,0.998,0.952,0,"iPSC","RPS5"
"DDX54",0,0.402757144382861,0.291,0.141,0,"iPSC","DDX54"
"SRSF9",0,0.402604187893882,0.805,0.616,0,"iPSC","SRSF9"
"RPL4",0,0.40169508961735,0.989,0.905,0,"iPSC","RPL4"
"ARL4A",0,0.401515367221925,0.226,0.084,0,"iPSC","ARL4A"
"TMEM160",0,0.401460340813924,0.483,0.315,0,"iPSC","TMEM160"
"ILF3",0,0.400836964856118,0.589,0.406,0,"iPSC","ILF3"
"UBA2",0,0.40011328280995,0.532,0.355,0,"iPSC","UBA2"
"NDUFAB1",0,0.39920571384382,0.8,0.642,0,"iPSC","NDUFAB1"
"DDX18",0,0.397593276688005,0.42,0.253,0,"iPSC","DDX18"
"MTHFD1L",0,0.397531683321094,0.264,0.125,0,"iPSC","MTHFD1L"
"LINC01896",0,0.397485967393723,0.187,0.047,0,"iPSC","LINC01896"
"COTL1",0,0.397360276411565,0.346,0.156,0,"iPSC","COTL1"
"CENPW",0,0.397070193679461,0.414,0.214,0,"iPSC","CENPW"
"HMGN1",0,0.395425619780337,0.941,0.816,0,"iPSC","HMGN1"
"AURKA",0,0.395316762800267,0.256,0.108,0,"iPSC","AURKA"
"FAM207A",0,0.395242564740585,0.354,0.2,0,"iPSC","FAM207A"
"TUBB4B",0,0.394846260275627,0.685,0.449,0,"iPSC","TUBB4B"
"RBM17",0,0.394347514276782,0.517,0.345,0,"iPSC","RBM17"
"ZNF589",0,0.394273859255976,0.184,0.047,0,"iPSC","ZNF589"
"UTP18",0,0.393270843792473,0.309,0.162,0,"iPSC","UTP18"
"BUB1B",0,0.39319190268962,0.207,0.068,0,"iPSC","BUB1B"
"SARS",0,0.393153262873884,0.301,0.157,0,"iPSC","SARS"
"ENHO",0,0.392897652955904,0.157,0.029,0,"iPSC","ENHO"
"UBE2I",0,0.391871858855028,0.712,0.535,0,"iPSC","UBE2I"
"CFAP298",0,0.390486988129065,0.252,0.112,0,"iPSC","CFAP298"
"NUTF2",0,0.390288092623329,0.578,0.407,0,"iPSC","NUTF2"
"PSMD3",0,0.3902832969428,0.409,0.255,0,"iPSC","PSMD3"
"RAC1",0,0.390039273267837,0.846,0.68,0,"iPSC","RAC1"
"GNG4",0,0.389895121821151,0.163,0.035,0,"iPSC","GNG4"
"GART",0,0.389313645192026,0.286,0.144,0,"iPSC","GART"
"SOCS1",0,0.388985329587048,0.194,0.062,0,"iPSC","SOCS1"
"ATIC",0,0.38897715229667,0.348,0.207,0,"iPSC","ATIC"
"BRIX1",0,0.388864000847014,0.34,0.189,0,"iPSC","BRIX1"
"AC022140.1",0,0.388588993486714,0.14,0.019,0,"iPSC","AC022140.1"
"NOP10",0,0.388582761155805,0.679,0.505,0,"iPSC","NOP10"
"HMGN5",0,0.387715318229164,0.228,0.089,0,"iPSC","HMGN5"
"MRPS21",0,0.386621274572307,0.652,0.482,0,"iPSC","MRPS21"
"PFDN2",0,0.386498579873448,0.616,0.443,0,"iPSC","PFDN2"
"MRPS2",0,0.386326860985126,0.398,0.239,0,"iPSC","MRPS2"
"ITPA",0,0.386176083792616,0.345,0.193,0,"iPSC","ITPA"
"ACTL6A",0,0.385732914306963,0.301,0.157,0,"iPSC","ACTL6A"
"AKIRIN1",0,0.385506387635305,0.611,0.436,0,"iPSC","AKIRIN1"
"HNRNPA3",0,0.38484192244561,0.825,0.664,0,"iPSC","HNRNPA3"
"RPL22",0,0.384764531627615,0.989,0.907,0,"iPSC","RPL22"
"MDH2",0,0.38445896590487,0.733,0.555,0,"iPSC","MDH2"
"HNRNPD",0,0.383977447496697,0.785,0.612,0,"iPSC","HNRNPD"
"FAM136A",0,0.383972265053478,0.427,0.274,0,"iPSC","FAM136A"
"EIF4E",0,0.383898091228258,0.508,0.344,0,"iPSC","EIF4E"
"NLN",0,0.383893145707018,0.274,0.135,0,"iPSC","NLN"
"PGD",0,0.383018295142026,0.342,0.197,0,"iPSC","PGD"
"LSR",0,0.382829618192794,0.26,0.121,0,"iPSC","LSR"
"KXD1",0,0.38276893962353,0.345,0.197,0,"iPSC","KXD1"
"ALDH3A2",0,0.382330763146355,0.286,0.149,0,"iPSC","ALDH3A2"
"HINT1",0,0.381608836062743,0.965,0.867,0,"iPSC","HINT1"
"SLC6A6",0,0.38154435744094,0.218,0.089,0,"iPSC","SLC6A6"
"MOB3B",0,0.380685843690002,0.166,0.038,0,"iPSC","MOB3B"
"SEM1",0,0.380526770573468,0.731,0.557,0,"iPSC","SEM1"
"SSU72",0,0.380230906607797,0.605,0.443,0,"iPSC","SSU72"
"NUDT5",0,0.380206719277822,0.467,0.31,0,"iPSC","NUDT5"
"RPS3",0,0.379950595203546,0.999,0.975,0,"iPSC","RPS3"
"BSG",0,0.379841188141381,0.822,0.653,0,"iPSC","BSG"
"DGUOK",0,0.379826598155793,0.592,0.422,0,"iPSC","DGUOK"
"RPS27A",0,0.379600474551612,0.999,0.981,0,"iPSC","RPS27A"
"HIST1H1D",0,0.378599738397735,0.249,0.116,0,"iPSC","HIST1H1D"
"NR2F6",0,0.377914951307442,0.567,0.405,0,"iPSC","NR2F6"
"PFDN4",0,0.377854823007251,0.513,0.346,0,"iPSC","PFDN4"
"WDR43",0,0.377837114198953,0.294,0.16,0,"iPSC","WDR43"
"RRP1B",0,0.377657361339963,0.332,0.189,0,"iPSC","RRP1B"
"OSBPL1A",0,0.377473868522269,0.296,0.152,0,"iPSC","OSBPL1A"
"CASP3",0,0.376803643998657,0.313,0.169,0,"iPSC","CASP3"
"USP7",0,0.376711777182268,0.398,0.246,0,"iPSC","USP7"
"SAP18",0,0.376397920520539,0.769,0.626,0,"iPSC","SAP18"
"NUDT15",0,0.37601057160922,0.227,0.094,0,"iPSC","NUDT15"
"C19orf48",0,0.375897001736495,0.361,0.215,0,"iPSC","C19orf48"
"RBPJ",0,0.375050449656537,0.444,0.28,0,"iPSC","RBPJ"
"MAL2",0,0.374832932404533,0.329,0.176,0,"iPSC","MAL2"
"SLC1A5",0,0.374775211724847,0.22,0.089,0,"iPSC","SLC1A5"
"NAE1",0,0.374327421821337,0.515,0.351,0,"iPSC","NAE1"
"SOX11",0,0.373991739951896,0.253,0.116,0,"iPSC","SOX11"
"APEX1",0,0.37372147232191,0.636,0.459,0,"iPSC","APEX1"
"HTATIP2",0,0.372873307445693,0.219,0.092,0,"iPSC","HTATIP2"
"C17orf58",0,0.372847338023468,0.236,0.101,0,"iPSC","C17orf58"
"UGP2",0,0.372399710429294,0.603,0.386,0,"iPSC","UGP2"
"LYPLA1",0,0.372376203457849,0.578,0.408,0,"iPSC","LYPLA1"
"TCOF1",0,0.371798907763112,0.317,0.169,0,"iPSC","TCOF1"
"RAD51AP1",0,0.371526511232067,0.267,0.121,0,"iPSC","RAD51AP1"
"TPST2",0,0.371368085543842,0.278,0.14,0,"iPSC","TPST2"
"PSMD2",0,0.371274843677095,0.555,0.388,0,"iPSC","PSMD2"
"TBRG4",0,0.37123176266771,0.274,0.131,0,"iPSC","TBRG4"
"RPL35",0,0.370883876474305,0.993,0.924,0,"iPSC","RPL35"
"CNDP2",0,0.370761148351582,0.294,0.159,0,"iPSC","CNDP2"
"NXN",0,0.370289337038432,0.369,0.221,0,"iPSC","NXN"
"RPF2",0,0.369737087684571,0.257,0.124,0,"iPSC","RPF2"
"CARS",0,0.369510944730876,0.223,0.1,0,"iPSC","CARS"
"CYP2S1",0,0.369369599098561,0.145,0.023,0,"iPSC","CYP2S1"
"OLFM2",0,0.369258847867922,0.167,0.043,0,"iPSC","OLFM2"
"CHCHD1",0,0.368413733398188,0.518,0.358,0,"iPSC","CHCHD1"
"RPS9",0,0.368199843468028,0.998,0.971,0,"iPSC","RPS9"
"INTS13",0,0.36810608463348,0.193,0.065,0,"iPSC","INTS13"
"DSCC1",0,0.367897507592611,0.179,0.053,0,"iPSC","DSCC1"
"GDI2",0,0.36753399524249,0.716,0.546,0,"iPSC","GDI2"
"NOB1",0,0.366924089573559,0.307,0.172,0,"iPSC","NOB1"
"BFAR",0,0.366600962308294,0.345,0.204,0,"iPSC","BFAR"
"MFSD10",0,0.365943504705259,0.368,0.22,0,"iPSC","MFSD10"
"H3F3A",0,0.365779230796775,0.996,0.981,0,"iPSC","H3F3A"
"PAK1",0,0.365052199765946,0.261,0.121,0,"iPSC","PAK1"
"EMG1",0,0.364847258105528,0.237,0.108,0,"iPSC","EMG1"
"TACC3",0,0.363871021932381,0.238,0.099,0,"iPSC","TACC3"
"MRPL47",0,0.362650725395232,0.515,0.357,0,"iPSC","MRPL47"
"PCSK1",0,0.361658858882201,0.115,0.013,0,"iPSC","PCSK1"
"STRAP",0,0.361583375279649,0.734,0.575,0,"iPSC","STRAP"
"AIF1L",0,0.361464723571269,0.219,0.09,0,"iPSC","AIF1L"
"CXADR",0,0.361407421747136,0.568,0.376,0,"iPSC","CXADR"
"CHEK2",0,0.361347852584947,0.191,0.067,0,"iPSC","CHEK2"
"ENO2",0,0.360901715111503,0.173,0.05,0,"iPSC","ENO2"
"CEBPZ",0,0.360569625368011,0.326,0.185,0,"iPSC","CEBPZ"
"GRTP1",0,0.360526262268741,0.194,0.072,0,"iPSC","GRTP1"
"F2RL1",0,0.360463065128116,0.154,0.041,0,"iPSC","F2RL1"
"PSMG1",0,0.36028777110937,0.335,0.196,0,"iPSC","PSMG1"
"OAZ1",0,0.359720984817992,0.918,0.81,0,"iPSC","OAZ1"
"PDCD10",0,0.358598386936647,0.391,0.245,0,"iPSC","PDCD10"
"RPS19BP1",0,0.358584061627638,0.559,0.402,0,"iPSC","RPS19BP1"
"MFSD3",0,0.358145150066032,0.244,0.116,0,"iPSC","MFSD3"
"NUDCD1",0,0.35775567789941,0.248,0.119,0,"iPSC","NUDCD1"
"DBNDD1",0,0.357683583495913,0.164,0.041,0,"iPSC","DBNDD1"
"KCNG1",0,0.35759436768288,0.204,0.088,0,"iPSC","KCNG1"
"AMD1",0,0.357064724696869,0.439,0.288,0,"iPSC","AMD1"
"ISCA1",0,0.356992042042097,0.393,0.246,0,"iPSC","ISCA1"
"KIF22",0,0.356979156716137,0.249,0.114,0,"iPSC","KIF22"
"MTCH2",0,0.356831331764532,0.459,0.311,0,"iPSC","MTCH2"
"MCM5",0,0.35649964865911,0.237,0.103,0,"iPSC","MCM5"
"DCLK1",0,0.356429453950269,0.119,0.01,0,"iPSC","DCLK1"
"ITGA6",0,0.356378238622058,0.208,0.081,0,"iPSC","ITGA6"
"CDCA5",0,0.355712384880434,0.194,0.068,0,"iPSC","CDCA5"
"ERH",0,0.355231412167375,0.847,0.694,0,"iPSC","ERH"
"DUSP23",0,0.355018303603565,0.263,0.134,0,"iPSC","DUSP23"
"MTHFD1",0,0.354845486956181,0.201,0.08,0,"iPSC","MTHFD1"
"COX6A1",0,0.354582147773371,0.832,0.674,0,"iPSC","COX6A1"
"RMI2",0,0.35418386298785,0.22,0.092,0,"iPSC","RMI2"
"ARL6IP1",0,0.354183835153906,0.48,0.306,0,"iPSC","ARL6IP1"
"EXOSC3",0,0.354102095990118,0.264,0.134,0,"iPSC","EXOSC3"
"UBE2D2",0,0.353858810073566,0.66,0.51,0,"iPSC","UBE2D2"
"LINC01315",0,0.353732820988798,0.16,0.042,0,"iPSC","LINC01315"
"UPP1",0,0.353712148776753,0.269,0.132,0,"iPSC","UPP1"
"CENPN",0,0.353436359276711,0.273,0.137,0,"iPSC","CENPN"
"AZIN1",0,0.353272525496955,0.349,0.208,0,"iPSC","AZIN1"
"MRPS15",0,0.353068550029002,0.501,0.35,0,"iPSC","MRPS15"
"FSCN1",0,0.351969014881361,0.689,0.502,0,"iPSC","FSCN1"
"ARPC5L",0,0.35168522509007,0.443,0.292,0,"iPSC","ARPC5L"
"GSPT1",0,0.351446750030757,0.489,0.337,0,"iPSC","GSPT1"
"SELENOH",0,0.351409830076659,0.641,0.481,0,"iPSC","SELENOH"
"RPL41",0,0.350826970870738,0.999,0.99,0,"iPSC","RPL41"
"LARGE2",0,0.350521610499557,0.132,0.017,0,"iPSC","LARGE2"
"TCF7L1",0,0.349717569483823,0.331,0.193,0,"iPSC","TCF7L1"
"NPW",0,0.348640168553123,0.181,0.056,0,"iPSC","NPW"
"SSB",0,0.348028886114203,0.732,0.567,0,"iPSC","SSB"
"BRD7",0,0.347969538474813,0.479,0.324,0,"iPSC","BRD7"
"SMARCC1",0,0.347952376217983,0.602,0.432,0,"iPSC","SMARCC1"
"RPS19",0,0.347649910146422,0.999,0.979,0,"iPSC","RPS19"
"CDC6",0,0.347343534476385,0.192,0.074,0,"iPSC","CDC6"
"KHDRBS3",0,0.347223935315109,0.162,0.048,0,"iPSC","KHDRBS3"
"SRSF2",0,0.347217964289303,0.711,0.546,0,"iPSC","SRSF2"
"ASNA1",0,0.347208501643996,0.326,0.189,0,"iPSC","ASNA1"
"PSMD11",0,0.346649732958682,0.423,0.277,0,"iPSC","PSMD11"
"HMGB2",0,0.346524878354569,0.716,0.42,0,"iPSC","HMGB2"
"SLC39A10",0,0.345815017173621,0.409,0.262,0,"iPSC","SLC39A10"
"ALG3",0,0.345744943102928,0.245,0.121,0,"iPSC","ALG3"
"BUD23",0,0.345260348741576,0.372,0.227,0,"iPSC","BUD23"
"MRPL20",0,0.345210562556697,0.649,0.492,0,"iPSC","MRPL20"
"SF3B6",0,0.345202390742179,0.765,0.614,0,"iPSC","SF3B6"
"SAE1",0,0.344207722007517,0.34,0.204,0,"iPSC","SAE1"
"RPL36AL",0,0.344177764940127,0.83,0.693,0,"iPSC","RPL36AL"
"CD3EAP",0,0.343348350591836,0.161,0.047,0,"iPSC","CD3EAP"
"RGS10",0,0.343116037357161,0.16,0.045,0,"iPSC","RGS10"
"PRAC1",0,0.342830764207447,0.125,0.013,0,"iPSC","PRAC1"
"PCBP1",0,0.342644356619324,0.716,0.561,0,"iPSC","PCBP1"
"UNG",0,0.342514387726483,0.263,0.133,0,"iPSC","UNG"
"TUBG1",0,0.34228050808915,0.332,0.192,0,"iPSC","TUBG1"
"ANP32B",0,0.342121767880291,0.784,0.619,0,"iPSC","ANP32B"
"ACSL4",0,0.3417386729528,0.205,0.085,0,"iPSC","ACSL4"
